file_name,classes,record,doi
C202204925N00039F02.jpg,sickle,C-202204925-N00039,https://doi.org/10.71928/C-202204925-N00039
C202204925N00050F01.jpg,arrow/arrowhead,C-202204925-N00050,https://doi.org/10.71928/C-202204925-N00050
C202204925N00058F01.jpg,sickle,C-202204925-N00058,https://doi.org/10.71928/C-202204925-N00058
C202204925N00059F01.jpg,arrow/arrowhead,C-202204925-N00059,https://doi.org/10.71928/C-202204925-N00059
C202204925N00061F01.jpg,sickle,C-202204925-N00061,https://doi.org/10.71928/C-202204925-N00061
C202204925N00062F01.jpg,arrow/arrowhead,C-202204925-N00062,https://doi.org/10.71928/C-202204925-N00062
C202204925N00064F01.jpg,circle/ring,C-202204925-N00064,https://doi.org/10.71928/C-202204925-N00064
C202204925N00066F01.jpg,sickle,C-202204925-N00066,https://doi.org/10.71928/C-202204925-N00066
C202204925N00069F01.jpg,sickle,C-202204925-N00069,https://doi.org/10.71928/C-202204925-N00069
C202204925N00077F01.jpg,sickle,C-202204925-N00077,https://doi.org/10.71928/C-202204925-N00077
C202204925N00080F01.jpg,circle/ring,C-202204925-N00080,https://doi.org/10.71928/C-202204925-N00080
C202204925N00082F01.jpg,sickle,C-202204925-N00082,https://doi.org/10.71928/C-202204925-N00082
C202204925N00084F01.jpg,bracelet,C-202204925-N00084,https://doi.org/10.71928/C-202204925-N00084
C202204925N00086F02.jpg,clothing pin,C-202204925-N00086,https://doi.org/10.71928/C-202204925-N00086
C202204925N00090F01.jpg,coin,C-202204925-N00090,https://doi.org/10.71928/C-202204925-N00090
C202204925N00097F01.jpg,circle/ring,C-202204925-N00097,https://doi.org/10.71928/C-202204925-N00097
C202204925N00102F01.jpg,clothing pin,C-202204925-N00102,https://doi.org/10.71928/C-202204925-N00102
C202204925N00103F01.jpg,arrow/arrowhead,C-202204925-N00103,https://doi.org/10.71928/C-202204925-N00103
C202204925N00112F01.jpg,buckle,C-202204925-N00112,https://doi.org/10.71928/C-202204925-N00112
C202204925N00114F01.jpg,mount,C-202204925-N00114,https://doi.org/10.71928/C-202204925-N00114
C202204925N00115F01.jpg,bracelet,C-202204925-N00115,https://doi.org/10.71928/C-202204925-N00115
C202204925N00116F01.jpg,arrow/arrowhead,C-202204925-N00116,https://doi.org/10.71928/C-202204925-N00116
C202204925N00118F01.jpg,sickle,C-202204925-N00118,https://doi.org/10.71928/C-202204925-N00118
C202204925N00130F01.jpg,circle/ring,C-202204925-N00130,https://doi.org/10.71928/C-202204925-N00130
C202210974N00001F01.jpg,pendant,C-202210974-N00001,https://doi.org/10.71928/C-202210974-N00001
C202210974N00003F02.jpg,mount,C-202210974-N00003,https://doi.org/10.71928/C-202210974-N00003
C202210974N00008F01.jpg,circle/ring,C-202210974-N00008,https://doi.org/10.71928/C-202210974-N00008
C202210974N00015F01.jpg,fibula,C-202210974-N00015,https://doi.org/10.71928/C-202210974-N00015
C202210974N00018F01.jpg,clothing pin,C-202210974-N00018,https://doi.org/10.71928/C-202210974-N00018
C202210974N00019F02.jpg,fibula,C-202210974-N00019,https://doi.org/10.71928/C-202210974-N00019
C202210974N00021F02.jpg,bracelet,C-202210974-N00021,https://doi.org/10.71928/C-202210974-N00021
C202210974N00024F01.jpg,mount,C-202210974-N00024,https://doi.org/10.71928/C-202210974-N00024
C202210974N00026F01.jpg,fibula,C-202210974-N00026,https://doi.org/10.71928/C-202210974-N00026
C202210974N00029F01.jpg,circle/ring,C-202210974-N00029,https://doi.org/10.71928/C-202210974-N00029
C202210974N00030F01.jpg,mount,C-202210974-N00030,https://doi.org/10.71928/C-202210974-N00030
C202210975N00001F04.jpg,fibula,C-202210975-N00001,https://doi.org/10.71928/C-202210975-N00001
C202210975N00002F02.jpg,fibula,C-202210975-N00002,https://doi.org/10.71928/C-202210975-N00002
C202211308N00012F01.jpg,mount,C-202211308-N00012,https://doi.org/10.71928/C-202211308-N00012
C202211308N00017F02.jpg,buckle,C-202211308-N00017,https://doi.org/10.71928/C-202211308-N00017
C202211308N00040F01.jpg,mount,C-202211308-N00040,https://doi.org/10.71928/C-202211308-N00040
C202211308N00057F01.jpg,clothing pin,C-202211308-N00057,https://doi.org/10.71928/C-202211308-N00057
C202211308N00058F01.jpg,clothing pin,C-202211308-N00058,https://doi.org/10.71928/C-202211308-N00058
C202211308N00070F01.jpg,arrow/arrowhead,C-202211308-N00070,https://doi.org/10.71928/C-202211308-N00070
C202211308N00075F01.jpg,bracelet,C-202211308-N00075,https://doi.org/10.71928/C-202211308-N00075
C202211308N00087F01.jpg,sickle,C-202211308-N00087,https://doi.org/10.71928/C-202211308-N00087
C202211308N00088F01.jpg,buckle,C-202211308-N00088,https://doi.org/10.71928/C-202211308-N00088
C202211308N00095F01.jpg,coin,C-202211308-N00095,https://doi.org/10.71928/C-202211308-N00095
C202211308N00107F01.jpg,arrow/arrowhead,C-202211308-N00107,https://doi.org/10.71928/C-202211308-N00107
C202211308N00113F01.jpg,arrow/arrowhead,C-202211308-N00113,https://doi.org/10.71928/C-202211308-N00113
C202211308N00114F01.jpg,arrow/arrowhead,C-202211308-N00114,https://doi.org/10.71928/C-202211308-N00114
C202211308N00117F01.jpg,buckle,C-202211308-N00117,https://doi.org/10.71928/C-202211308-N00117
C202211308N00125F01.jpg,buckle,C-202211308-N00125,https://doi.org/10.71928/C-202211308-N00125
C202211308N00129F01.jpg,sickle,C-202211308-N00129,https://doi.org/10.71928/C-202211308-N00129
C202211308N00133F03.jpg,clothing pin,C-202211308-N00133,https://doi.org/10.71928/C-202211308-N00133
C202211308N00134F02.jpg,sickle,C-202211308-N00134,https://doi.org/10.71928/C-202211308-N00134
C202211308N00135F01.jpg,buckle,C-202211308-N00135,https://doi.org/10.71928/C-202211308-N00135
C202211308N00138F01.jpg,buckle,C-202211308-N00138,https://doi.org/10.71928/C-202211308-N00138
C202211308N00146F02.jpg,arrow/arrowhead,C-202211308-N00146,https://doi.org/10.71928/C-202211308-N00146
C202211308N00153F01.jpg,bracelet,C-202211308-N00153,https://doi.org/10.71928/C-202211308-N00153
C202211308N00158F01.jpg,pendant,C-202211308-N00158,https://doi.org/10.71928/C-202211308-N00158
C202211308N00159F02.jpg,pendant,C-202211308-N00159,https://doi.org/10.71928/C-202211308-N00159
C202211308N00160F02.jpg,buckle,C-202211308-N00160,https://doi.org/10.71928/C-202211308-N00160
C202211308N00165F01.jpg,sickle,C-202211308-N00165,https://doi.org/10.71928/C-202211308-N00165
C202211308N00166F01.jpg,mount,C-202211308-N00166,https://doi.org/10.71928/C-202211308-N00166
C202211308N00220F04.jpg,fibula,C-202211308-N00220,https://doi.org/10.71928/C-202211308-N00220
C202301153N00003F01.jpg,clothing pin,C-202301153-N00003,https://doi.org/10.71928/C-202301153-N00003
C202301153N00004F03.jpg,mount,C-202301153-N00004,https://doi.org/10.71928/C-202301153-N00004
C202301153N00008F02.jpg,mount,C-202301153-N00008,https://doi.org/10.71928/C-202301153-N00008
C202305571N00002F01.jpg,circle/ring,C-202305571-N00002,https://doi.org/10.71928/C-202305571-N00002
C202305571N00003F01.jpg,pendant,C-202305571-N00003,https://doi.org/10.71928/C-202305571-N00003
C202305899N00004F02.jpg,mount,C-202305899-N00004,https://doi.org/10.71928/C-202305899-N00004
C202305899N00010F02.jpg,fibula,C-202305899-N00010,https://doi.org/10.71928/C-202305899-N00010
C202305899N00013F02.jpg,mount,C-202305899-N00013,https://doi.org/10.71928/C-202305899-N00013
C202305899N00026F02.jpg,mount,C-202305899-N00026,https://doi.org/10.71928/C-202305899-N00026
C202305899N00028F01.jpg,mount,C-202305899-N00028,https://doi.org/10.71928/C-202305899-N00028
C202305899N00029F02.jpg,mount,C-202305899-N00029,https://doi.org/10.71928/C-202305899-N00029
C202305899N00030F01.jpg,mount,C-202305899-N00030,https://doi.org/10.71928/C-202305899-N00030
C202305899N00031F02.jpg,fibula,C-202305899-N00031,https://doi.org/10.71928/C-202305899-N00031
C202305899N00037F01.jpg,fibula,C-202305899-N00037,https://doi.org/10.71928/C-202305899-N00037
C202305899N00041F02.jpg,mount,C-202305899-N00041,https://doi.org/10.71928/C-202305899-N00041
C202305899N00042F01.jpg,mount,C-202305899-N00042,https://doi.org/10.71928/C-202305899-N00042
C202305899N00049F01.jpg,circle/ring,C-202305899-N00049,https://doi.org/10.71928/C-202305899-N00049
C202311098N00018F01.jpg,buckle,C-202311098-N00018,https://doi.org/10.71928/C-202311098-N00018
C202311098N00019F01.jpg,buckle,C-202311098-N00019,https://doi.org/10.71928/C-202311098-N00019
C202311098N00048F01.jpg,buckle,C-202311098-N00048,https://doi.org/10.71928/C-202311098-N00048
C202311098N00049F03.jpg,pendant,C-202311098-N00049,https://doi.org/10.71928/C-202311098-N00049
C202313308N00005F01.jpg,mount,C-202313308-N00005,https://doi.org/10.71928/C-202313308-N00005
C202313308N00007F01.jpg,bracelet,C-202313308-N00007,https://doi.org/10.71928/C-202313308-N00007
C202313308N00012F01.jpg,clothing pin,C-202313308-N00012,https://doi.org/10.71928/C-202313308-N00012
C202313308N00015F01.jpg,clothing pin,C-202313308-N00015,https://doi.org/10.71928/C-202313308-N00015
C202313308N00016F01.jpg,circle/ring,C-202313308-N00016,https://doi.org/10.71928/C-202313308-N00016
C202313308N00017F01.jpg,pendant,C-202313308-N00017,https://doi.org/10.71928/C-202313308-N00017
C202313308N00021F01.jpg,circle/ring,C-202313308-N00021,https://doi.org/10.71928/C-202313308-N00021
C202313308N00023F01.jpg,circle/ring,C-202313308-N00023,https://doi.org/10.71928/C-202313308-N00023
C202313308N00031F01.jpg,fibula,C-202313308-N00031,https://doi.org/10.71928/C-202313308-N00031
C202400954N00004F01.jpg,sickle,C-202400954-N00004,https://doi.org/10.71928/C-202400954-N00004
C202400954N00005F01.jpg,buckle,C-202400954-N00005,https://doi.org/10.71928/C-202400954-N00005
C202400954N00010F01.jpg,coin,C-202400954-N00010,https://doi.org/10.71928/C-202400954-N00010
C202400954N00013F01.jpg,arrow/arrowhead,C-202400954-N00013,https://doi.org/10.71928/C-202400954-N00013
C202400954N00021F01.jpg,arrow/arrowhead,C-202400954-N00021,https://doi.org/10.71928/C-202400954-N00021
C202400954N00029F01.jpg,circle/ring,C-202400954-N00029,https://doi.org/10.71928/C-202400954-N00029
C202400954N00039F02.jpg,mount,C-202400954-N00039,https://doi.org/10.71928/C-202400954-N00039
C202400954N00040F01.jpg,clothing pin,C-202400954-N00040,https://doi.org/10.71928/C-202400954-N00040
C202400954N00045F01.jpg,buckle,C-202400954-N00045,https://doi.org/10.71928/C-202400954-N00045
C202400954N00046F01.jpg,buckle,C-202400954-N00046,https://doi.org/10.71928/C-202400954-N00046
M202101534N00010F01.jpg,sickle,M-202101534-N00010,https://doi.org/10.71928/M-202101534-N00010
M202101534N00016F02.jpg,circle/ring,M-202101534-N00016,https://doi.org/10.71928/M-202101534-N00016
M202101534N00027F01.jpg,sickle,M-202101534-N00027,https://doi.org/10.71928/M-202101534-N00027
M202101534N00028F03.jpg,mount,M-202101534-N00028,https://doi.org/10.71928/M-202101534-N00028
M202101534N00030F02.jpg,sickle,M-202101534-N00030,https://doi.org/10.71928/M-202101534-N00030
M202101534N00035F01.jpg,clothing pin,M-202101534-N00035,https://doi.org/10.71928/M-202101534-N00035
M202101534N00039F01.jpg,fibula,M-202101534-N00039,https://doi.org/10.71928/M-202101534-N00039
M202101534N00041F01.jpg,fibula,M-202101534-N00041,https://doi.org/10.71928/M-202101534-N00041
M202101534N00058F04.jpg,arrow/arrowhead,M-202101534-N00058,https://doi.org/10.71928/M-202101534-N00058
M202101534N00060F01.jpg,fibula,M-202101534-N00060,https://doi.org/10.71928/M-202101534-N00060
M202101534N00062F01.jpg,circle/ring,M-202101534-N00062,https://doi.org/10.71928/M-202101534-N00062
M202101534N00065F03.jpg,circle/ring,M-202101534-N00065,https://doi.org/10.71928/M-202101534-N00065
M202101534N00069F02.jpg,fibula,M-202101534-N00069,https://doi.org/10.71928/M-202101534-N00069
M202101534N00072F03.jpg,pendant,M-202101534-N00072,https://doi.org/10.71928/M-202101534-N00072
M202101534N00073F01.jpg,pendant,M-202101534-N00073,https://doi.org/10.71928/M-202101534-N00073
M202101534N00074F01.jpg,circle/ring,M-202101534-N00074,https://doi.org/10.71928/M-202101534-N00074
M202101534N00081F01.jpg,clothing pin,M-202101534-N00081,https://doi.org/10.71928/M-202101534-N00081
M202101534N00083F01.jpg,bracelet,M-202101534-N00083,https://doi.org/10.71928/M-202101534-N00083
M202101534N00088F02.jpg,bracelet,M-202101534-N00088,https://doi.org/10.71928/M-202101534-N00088
M202101534N00092F01.jpg,circle/ring,M-202101534-N00092,https://doi.org/10.71928/M-202101534-N00092
M202101534N00093F02.jpg,pendant,M-202101534-N00093,https://doi.org/10.71928/M-202101534-N00093
M202101534N00094F02.jpg,pendant,M-202101534-N00094,https://doi.org/10.71928/M-202101534-N00094
M202101534N00095F01.jpg,pendant,M-202101534-N00095,https://doi.org/10.71928/M-202101534-N00095
M202101534N00098F01.jpg,buckle,M-202101534-N00098,https://doi.org/10.71928/M-202101534-N00098
M202101534N00098F02.jpg,buckle,M-202101534-N00098,https://doi.org/10.71928/M-202101534-N00098
M202101534N00113F01.jpg,bracelet,M-202101534-N00113,https://doi.org/10.71928/M-202101534-N00113
M202101534N00118F01.jpg,sickle,M-202101534-N00118,https://doi.org/10.71928/M-202101534-N00118
M202101534N00124F01.jpg,bracelet,M-202101534-N00124,https://doi.org/10.71928/M-202101534-N00124
M202101534N00125F01.jpg,pendant,M-202101534-N00125,https://doi.org/10.71928/M-202101534-N00125
M202101534N00131F01.jpg,mount,M-202101534-N00131,https://doi.org/10.71928/M-202101534-N00131
M202101534N00132F01.jpg,circle/ring,M-202101534-N00132,https://doi.org/10.71928/M-202101534-N00132
M202101534N00134F01.jpg,fibula,M-202101534-N00134,https://doi.org/10.71928/M-202101534-N00134
M202101534N00135F02.jpg,fibula,M-202101534-N00135,https://doi.org/10.71928/M-202101534-N00135
M202101534N00136F01.jpg,coin,M-202101534-N00136,https://doi.org/10.71928/M-202101534-N00136
M202101534N00157F01.jpg,pendant,M-202101534-N00157,https://doi.org/10.71928/M-202101534-N00157
M202101534N00163F01.jpg,pendant,M-202101534-N00163,https://doi.org/10.71928/M-202101534-N00163
M202101534N00167F01.jpg,bracelet,M-202101534-N00167,https://doi.org/10.71928/M-202101534-N00167
M202101534N00170F01.jpg,arrow/arrowhead,M-202101534-N00170,https://doi.org/10.71928/M-202101534-N00170
M202101534N00171F01.jpg,fibula,M-202101534-N00171,https://doi.org/10.71928/M-202101534-N00171
M202101534N00180F01.jpg,pendant,M-202101534-N00180,https://doi.org/10.71928/M-202101534-N00180
M202101534N00205F01.jpg,fibula,M-202101534-N00205,https://doi.org/10.71928/M-202101534-N00205
M202101534N00224F01.jpg,sickle,M-202101534-N00224,https://doi.org/10.71928/M-202101534-N00224
M202101534N00239F01.jpg,coin,M-202101534-N00239,https://doi.org/10.71928/M-202101534-N00239
M202101534N00242F01.jpg,coin,M-202101534-N00242,https://doi.org/10.71928/M-202101534-N00242
M202101534N00245F02.jpg,coin,M-202101534-N00245,https://doi.org/10.71928/M-202101534-N00245
M202101534N00249F01.jpg,pendant,M-202101534-N00249,https://doi.org/10.71928/M-202101534-N00249
M202101534N00253F01.jpg,coin,M-202101534-N00253,https://doi.org/10.71928/M-202101534-N00253
M202101534N00261F01.jpg,pendant,M-202101534-N00261,https://doi.org/10.71928/M-202101534-N00261
M202101534N00265F02.jpg,sickle,M-202101534-N00265,https://doi.org/10.71928/M-202101534-N00265
M202101534N00271F01.jpg,buckle,M-202101534-N00271,https://doi.org/10.71928/M-202101534-N00271
M202101534N00279F02.jpg,mount,M-202101534-N00279,https://doi.org/10.71928/M-202101534-N00279
M202101534N00284F01.jpg,sickle,M-202101534-N00284,https://doi.org/10.71928/M-202101534-N00284
M202101534N00285F02.jpg,fibula,M-202101534-N00285,https://doi.org/10.71928/M-202101534-N00285
M202101534N00286F02.jpg,sickle,M-202101534-N00286,https://doi.org/10.71928/M-202101534-N00286
M202101534N00299F02.jpg,mount,M-202101534-N00299,https://doi.org/10.71928/M-202101534-N00299
M202101534N00326F02.jpg,fibula,M-202101534-N00326,https://doi.org/10.71928/M-202101534-N00326
M202101534N00327F01.jpg,fibula,M-202101534-N00327,https://doi.org/10.71928/M-202101534-N00327
M202101534N00328F01.jpg,fibula,M-202101534-N00328,https://doi.org/10.71928/M-202101534-N00328
M202101534N00329F02.jpg,fibula,M-202101534-N00329,https://doi.org/10.71928/M-202101534-N00329
M202101534N00338F01.jpg,fibula,M-202101534-N00338,https://doi.org/10.71928/M-202101534-N00338
M202101534N00339F01.jpg,fibula,M-202101534-N00339,https://doi.org/10.71928/M-202101534-N00339
M202101534N00343F01.jpg,buckle,M-202101534-N00343,https://doi.org/10.71928/M-202101534-N00343
M202101534N00344F02.jpg,arrow/arrowhead,M-202101534-N00344,https://doi.org/10.71928/M-202101534-N00344
M202101534N00352F01.jpg,coin,M-202101534-N00352,https://doi.org/10.71928/M-202101534-N00352
M202101534N00354F02.jpg,coin,M-202101534-N00354,https://doi.org/10.71928/M-202101534-N00354
M202101534N00356F02.jpg,coin,M-202101534-N00356,https://doi.org/10.71928/M-202101534-N00356
M202101534N00361F01.jpg,coin,M-202101534-N00361,https://doi.org/10.71928/M-202101534-N00361
M202101534N00363F01.jpg,coin,M-202101534-N00363,https://doi.org/10.71928/M-202101534-N00363
M202101534N00370F01.jpg,coin,M-202101534-N00370,https://doi.org/10.71928/M-202101534-N00370
M202101534N00375F01.jpg,pendant,M-202101534-N00375,https://doi.org/10.71928/M-202101534-N00375
M202101534N00378F02.jpg,coin,M-202101534-N00378,https://doi.org/10.71928/M-202101534-N00378
M202101534N00383F02.jpg,fibula,M-202101534-N00383,https://doi.org/10.71928/M-202101534-N00383
M202101534N00388F02.jpg,pendant,M-202101534-N00388,https://doi.org/10.71928/M-202101534-N00388
M202101534N00390F02.jpg,pendant,M-202101534-N00390,https://doi.org/10.71928/M-202101534-N00390
M202101534N00391F01.jpg,buckle,M-202101534-N00391,https://doi.org/10.71928/M-202101534-N00391
M202101534N00481F01.jpg,fibula,M-202101534-N00481,https://doi.org/10.71928/M-202101534-N00481
M202101534N00491F01.jpg,fibula,M-202101534-N00491,https://doi.org/10.71928/M-202101534-N00491
M202101534N00501F01.jpg,clothing pin,M-202101534-N00501,https://doi.org/10.71928/M-202101534-N00501
M202101534N00525F01.jpg,sickle,M-202101534-N00525,https://doi.org/10.71928/M-202101534-N00525
M202101534N00526F02.jpg,fibula,M-202101534-N00526,https://doi.org/10.71928/M-202101534-N00526
M202101534N00537F01.jpg,arrow/arrowhead,M-202101534-N00537,https://doi.org/10.71928/M-202101534-N00537
M202101534N00559F02.jpg,clothing pin,M-202101534-N00559,https://doi.org/10.71928/M-202101534-N00559
M202101534N00561F02.jpg,fibula,M-202101534-N00561,https://doi.org/10.71928/M-202101534-N00561
M202101534N00573F02.jpg,fibula,M-202101534-N00573,https://doi.org/10.71928/M-202101534-N00573
M202101534N00575F01.jpg,buckle,M-202101534-N00575,https://doi.org/10.71928/M-202101534-N00575
M202101534N00591F01.jpg,arrow/arrowhead,M-202101534-N00591,https://doi.org/10.71928/M-202101534-N00591
M202101534N00602F02.jpg,fibula,M-202101534-N00602,https://doi.org/10.71928/M-202101534-N00602
M202101534N00606F02.jpg,arrow/arrowhead,M-202101534-N00606,https://doi.org/10.71928/M-202101534-N00606
M202101534N00617F01.jpg,circle/ring,M-202101534-N00617,https://doi.org/10.71928/M-202101534-N00617
M202101534N00636F01.jpg,buckle,M-202101534-N00636,https://doi.org/10.71928/M-202101534-N00636
M202101688N00003F01.jpg,buckle,M-202101688-N00003,https://doi.org/10.71928/M-202101688-N00003
M202101688N00004F01.jpg,buckle,M-202101688-N00004,https://doi.org/10.71928/M-202101688-N00004
M202101688N00007F01.jpg,buckle,M-202101688-N00007,https://doi.org/10.71928/M-202101688-N00007
M202101688N00008F01.jpg,buckle,M-202101688-N00008,https://doi.org/10.71928/M-202101688-N00008
M202101690N00001F02.jpg,coin,M-202101690-N00001,https://doi.org/10.71928/M-202101690-N00001
M202101690N00005F01.jpg,buckle,M-202101690-N00005,https://doi.org/10.71928/M-202101690-N00005
M202101690N00021F01.jpg,sickle,M-202101690-N00021,https://doi.org/10.71928/M-202101690-N00021
M202101690N00036F03.jpg,circle/ring,M-202101690-N00036,https://doi.org/10.71928/M-202101690-N00036
M202102434N00014F01.jpg,circle/ring,M-202102434-N00014,https://doi.org/10.71928/M-202102434-N00014
M202102434N00015F01.jpg,circle/ring,M-202102434-N00015,https://doi.org/10.71928/M-202102434-N00015
M202102434N00022F01.jpg,circle/ring,M-202102434-N00022,https://doi.org/10.71928/M-202102434-N00022
M202104086N00010F01.jpg,buckle,M-202104086-N00010,https://doi.org/10.71928/M-202104086-N00010
M202105244N00002F01.jpg,coin,M-202105244-N00002,https://doi.org/10.71928/M-202105244-N00002
M202105244N00005F01.jpg,arrow/arrowhead,M-202105244-N00005,https://doi.org/10.71928/M-202105244-N00005
M202105244N00022F01.jpg,circle/ring,M-202105244-N00022,https://doi.org/10.71928/M-202105244-N00022
M202105567N00002F02.jpg,arrow/arrowhead,M-202105567-N00002,https://doi.org/10.71928/M-202105567-N00002
M202105567N00003F02.jpg,arrow/arrowhead,M-202105567-N00003,https://doi.org/10.71928/M-202105567-N00003
M202105567N00004F01.jpg,sickle,M-202105567-N00004,https://doi.org/10.71928/M-202105567-N00004
M202105567N00020F01.jpg,arrow/arrowhead,M-202105567-N00020,https://doi.org/10.71928/M-202105567-N00020
M202105567N00021F01.jpg,pendant,M-202105567-N00021,https://doi.org/10.71928/M-202105567-N00021
M202105567N00026F01.jpg,sickle,M-202105567-N00026,https://doi.org/10.71928/M-202105567-N00026
M202105907N00005F02.jpg,pendant,M-202105907-N00005,https://doi.org/10.71928/M-202105907-N00005
M202105907N00016F04.jpg,fibula,M-202105907-N00016,https://doi.org/10.71928/M-202105907-N00016
M202105907N00029F01.jpg,pendant,M-202105907-N00029,https://doi.org/10.71928/M-202105907-N00029
M202105907N00052F02.jpg,fibula,M-202105907-N00052,https://doi.org/10.71928/M-202105907-N00052
M202105907N00139F02.jpg,bracelet,M-202105907-N00139,https://doi.org/10.71928/M-202105907-N00139
M202105907N00140F01.jpg,coin,M-202105907-N00140,https://doi.org/10.71928/M-202105907-N00140
M202105907N00148F01.jpg,coin,M-202105907-N00148,https://doi.org/10.71928/M-202105907-N00148
M202105907N00152F01.jpg,coin,M-202105907-N00152,https://doi.org/10.71928/M-202105907-N00152
M202105907N00154F01.jpg,coin,M-202105907-N00154,https://doi.org/10.71928/M-202105907-N00154
M202105907N00155F02.jpg,coin,M-202105907-N00155,https://doi.org/10.71928/M-202105907-N00155
M202105907N00159F01.jpg,coin,M-202105907-N00159,https://doi.org/10.71928/M-202105907-N00159
M202105907N00167F01.jpg,clothing pin,M-202105907-N00167,https://doi.org/10.71928/M-202105907-N00167
M202105907N00169F01.jpg,buckle,M-202105907-N00169,https://doi.org/10.71928/M-202105907-N00169
M202105907N00170F02.jpg,mount,M-202105907-N00170,https://doi.org/10.71928/M-202105907-N00170
M202105907N00172F02.jpg,buckle,M-202105907-N00172,https://doi.org/10.71928/M-202105907-N00172
M202105907N00174F01.jpg,pendant,M-202105907-N00174,https://doi.org/10.71928/M-202105907-N00174
M202105907N00176F02.jpg,fibula,M-202105907-N00176,https://doi.org/10.71928/M-202105907-N00176
M202105907N00179F01.jpg,pendant,M-202105907-N00179,https://doi.org/10.71928/M-202105907-N00179
M202105907N00201F01.jpg,circle/ring,M-202105907-N00201,https://doi.org/10.71928/M-202105907-N00201
M202105907N00204F02.jpg,fibula,M-202105907-N00204,https://doi.org/10.71928/M-202105907-N00204
M202105907N00206F02.jpg,fibula,M-202105907-N00206,https://doi.org/10.71928/M-202105907-N00206
M202105907N00212F01.jpg,fibula,M-202105907-N00212,https://doi.org/10.71928/M-202105907-N00212
M202105907N00215F02.jpg,fibula,M-202105907-N00215,https://doi.org/10.71928/M-202105907-N00215
M202105907N00219F02.jpg,fibula,M-202105907-N00219,https://doi.org/10.71928/M-202105907-N00219
M202105907N00232F02.jpg,circle/ring,M-202105907-N00232,https://doi.org/10.71928/M-202105907-N00232
M202105907N00236F02.jpg,pendant,M-202105907-N00236,https://doi.org/10.71928/M-202105907-N00236
M202105907N00242F01.jpg,clothing pin,M-202105907-N00242,https://doi.org/10.71928/M-202105907-N00242
M202105907N00245F02.jpg,coin,M-202105907-N00245,https://doi.org/10.71928/M-202105907-N00245
M202105907N00247F01.jpg,coin,M-202105907-N00247,https://doi.org/10.71928/M-202105907-N00247
M202105907N00256F02.jpg,coin,M-202105907-N00256,https://doi.org/10.71928/M-202105907-N00256
M202105907N00257F02.jpg,coin,M-202105907-N00257,https://doi.org/10.71928/M-202105907-N00257
M202105907N00264F02.jpg,coin,M-202105907-N00264,https://doi.org/10.71928/M-202105907-N00264
M202105907N00268F01.jpg,coin,M-202105907-N00268,https://doi.org/10.71928/M-202105907-N00268
M202105907N00269F02.jpg,coin,M-202105907-N00269,https://doi.org/10.71928/M-202105907-N00269
M202105907N00276F01.jpg,pendant,M-202105907-N00276,https://doi.org/10.71928/M-202105907-N00276
M202105907N00279F01.jpg,pendant,M-202105907-N00279,https://doi.org/10.71928/M-202105907-N00279
M202105907N00281F02.jpg,coin,M-202105907-N00281,https://doi.org/10.71928/M-202105907-N00281
M202105907N00282F01.jpg,coin,M-202105907-N00282,https://doi.org/10.71928/M-202105907-N00282
M202105907N00286F01.jpg,coin,M-202105907-N00286,https://doi.org/10.71928/M-202105907-N00286
M202105907N00287F01.jpg,coin,M-202105907-N00287,https://doi.org/10.71928/M-202105907-N00287
M202105907N00288F02.jpg,pendant,M-202105907-N00288,https://doi.org/10.71928/M-202105907-N00288
M202105907N00294F01.jpg,coin,M-202105907-N00294,https://doi.org/10.71928/M-202105907-N00294
M202105907N00295F01.jpg,coin,M-202105907-N00295,https://doi.org/10.71928/M-202105907-N00295
M202105907N00297F02.jpg,coin,M-202105907-N00297,https://doi.org/10.71928/M-202105907-N00297
M202105907N00302F01.jpg,coin,M-202105907-N00302,https://doi.org/10.71928/M-202105907-N00302
M202105907N00306F01.jpg,pendant,M-202105907-N00306,https://doi.org/10.71928/M-202105907-N00306
M202105907N00307F01.jpg,coin,M-202105907-N00307,https://doi.org/10.71928/M-202105907-N00307
M202105907N00309F02.jpg,coin,M-202105907-N00309,https://doi.org/10.71928/M-202105907-N00309
M202105907N00322F01.jpg,fibula,M-202105907-N00322,https://doi.org/10.71928/M-202105907-N00322
M202105907N00323F01.jpg,pendant,M-202105907-N00323,https://doi.org/10.71928/M-202105907-N00323
M202105907N00331F02.jpg,coin,M-202105907-N00331,https://doi.org/10.71928/M-202105907-N00331
M202105907N00378F01.jpg,arrow/arrowhead,M-202105907-N00378,https://doi.org/10.71928/M-202105907-N00378
M202105907N00391F01.jpg,bracelet,M-202105907-N00391,https://doi.org/10.71928/M-202105907-N00391
M202105907N00452F02.jpg,clothing pin,M-202105907-N00452,https://doi.org/10.71928/M-202105907-N00452
M202200126N00002F01.jpg,buckle,M-202200126-N00002,https://doi.org/10.71928/M-202200126-N00002
M202200126N00003F01.jpg,coin,M-202200126-N00003,https://doi.org/10.71928/M-202200126-N00003
M202200126N00012F01.jpg,circle/ring,M-202200126-N00012,https://doi.org/10.71928/M-202200126-N00012
M202205107N00001F01.jpg,pendant,M-202205107-N00001,https://doi.org/10.71928/M-202205107-N00001
M202205107N00003F01.jpg,clothing pin,M-202205107-N00003,https://doi.org/10.71928/M-202205107-N00003
M202205107N00009F01.jpg,bracelet,M-202205107-N00009,https://doi.org/10.71928/M-202205107-N00009
